SATID, YYDDDHHMMSS_SSS,JDAY,AZ_deg,EL_deg,RANGE_km,RATE_km/sec,AZ_RES_deg,EL_RES_deg,RANGE_RES_km,RATE_RES_km/sec,ASTAT,SENID,
41240,23095100917.157,95.4231152,340.7191,31.9727,2147.083,-3.3895,-0.0112,0.005,0.0012,-0.0001,1,393, 
41240,23095100927.157,95.423231,342.332,32.8836,2113.813,-3.2639,-0.0105,-0.005,0.0019,-0.0001,1,393, 
41240,23095100942.157,95.4234046,344.9071,34.2609,2066.336,-3.0641,-0.011,-0.0006,0.0003,-0.0002,1,393, 
41240,23095100952.157,95.4235203,346.7328,35.1691,2036.4,-2.9226,-0.0129,0.0031,0.0019,0,1,393, 
41240,23095101002.157,95.4236361,348.6521,36.0594,2007.908,-2.7747,-0.0145,0.0024,0.0025,0.0001,1,393, 
41240,23095101012.157,95.4237518,350.669,36.9329,1980.925,-2.6208,-0.0152,0.0031,0.002,-0.0002,1,393, 
41240,23095101022.157,95.4238676,352.7842,37.7819,1955.518,-2.4598,-0.0169,0.0026,0.0025,0,1,393, 
41240,23095101032.156,95.4239833,355.0019,38.6011,1931.749,-2.2928,-0.0176,0.0015,-0.0006,-0.0001,1,393, 
41240,23095101042.157,95.424099,357.3211,39.3881,1909.68,-2.1197,-0.0198,0.003,-0.0018,-0.0004,1,393, 
41240,23095101052.157,95.4242148,359.7435,40.1343,1889.381,-1.9398,-0.0217,0.0051,0.0003,0.0001,1,393, 
41240,23095101107.156,95.4243884,3.5691,41.1572,1862.369,-1.6602,-0.0225,0.0041,0.0012,-0.0002,1,393, 
41335,23095103633.154,95.4420504,263.9246,33.5829,1313.899,-0.0712,-0.0488,0.0177,0.0417,-0.0036,1,393, 
41335,23095103643.154,95.4421661,267.8694,33.5147,1315.056,0.3018,-0.0471,-0.0112,0.0108,-0.0032,1,393, 
41335,23095103656.155,95.4423166,272.9467,33.2439,1322.108,0.782,-0.0483,-0.0126,-0.0324,-0.0031,1,393, 
41335,23095103706.154,95.4424323,276.7749,32.8792,1331.743,1.1439,-0.0478,-0.0095,-0.0637,-0.0031,1,393, 
41335,23095103726.181,95.4426641,284.1142,31.7689,1361.684,1.8383,-0.0471,-0.0079,-0.1234,-0.0028,1,393, 
41335,23095103736.155,95.4427796,287.5634,31.0566,1381.657,2.1641,-0.0461,-0.0065,-0.1519,-0.0031,1,393, 
41335,23095103746.155,95.4428953,290.8677,30.2611,1404.868,2.4758,-0.0417,0.0003,-0.1842,-0.003,1,393, 
41335,23095103756.155,95.4430111,294.0057,29.3881,1431.124,2.7717,-0.0372,0.0013,-0.2064,-0.0023,1,393, 
41335,23095103811.155,95.4431847,298.3875,27.974,1475.828,3.1827,-0.0358,0.0001,-0.2431,-0.0022,1,393, 
41335,23095103821.155,95.4433004,301.0976,26.9829,1508.93,3.435,-0.0347,-0.0005,-0.2661,-0.0022,1,393, 
41335,23095103831.155,95.4434161,303.6422,25.9678,1544.472,3.6704,-0.035,-0.0001,-0.2865,-0.0021,1,393, 
41335,23095103841.155,95.4435319,306.0328,24.9393,1582.283,3.8892,-0.0318,0.0018,-0.3067,-0.0019,1,393, 
41335,23095103851.155,95.4436476,308.2715,23.9008,1622.201,4.0916,-0.0304,0,-0.3254,-0.0021,1,393, 
41335,23095103916.156,95.443937,313.2708,21.3281,1730.211,4.534,-0.0245,0.0036,-0.3666,-0.0013,1,393, 
41335,23095103931.156,95.4441106,315.9013,19.8174,1799.941,4.7586,-0.0224,0.0044,-0.3873,-0.0015,1,393, 
36508,23095115322.307,95.4953971,351.9673,13.1241,2010.761,-6.1637,-0.0029,-0.0051,0.0028,0.0004,1,393, 
36508,23095115334.307,95.495536,351.0099,14.3247,1937.214,-6.0918,-0.0044,-0.0025,0.0019,0.0003,1,393, 
36508,23095115344.306,95.4956517,350.1429,15.3651,1876.626,-6.0246,-0.0061,-0.0046,-0.0025,0.0001,1,393, 
36508,23095115354.373,95.4957682,349.2065,16.4578,1816.352,-5.9492,-0.0009,-0.005,0.0011,0,1,393, 
36508,23095115404.273,95.4958828,348.2058,17.5782,1757.857,-5.8667,0.0015,-0.0049,0.0024,0,1,393, 
36508,23095115414.274,95.4959985,347.1033,18.7625,1699.647,-5.7737,-0.0007,-0.0008,0.0096,0.0002,1,393, 
36508,23095115424.272,95.4961143,345.9073,19.9923,1642.417,-5.6705,0.0007,-0.0022,-0.0005,0,1,393, 
36508,23095115434.305,95.4962304,344.5933,21.2863,1586.097,-5.5544,-0.0012,0.0022,0.0012,0.0003,1,393, 
36508,23095115444.172,95.4963446,343.181,22.6084,1531.905,-5.4269,-0.0018,0.0011,0.0016,0.0007,1,393, 
36508,23095115454.172,95.4964603,341.6082,24.0051,1478.335,-5.2838,-0.0049,-0.0002,0.0019,0,1,393, 
36508,23095115504.173,95.4965761,339.8789,25.4596,1426.277,-5.1231,-0.0065,-0.0018,-0.0013,0,1,393, 
36508,23095115514.372,95.4966941,337.931,27.0016,1374.948,-4.94,-0.0081,-0.0036,0.003,-0.0002,1,393, 
36508,23095115524.271,95.4968087,335.8374,28.5528,1327.009,-4.741,-0.0105,-0.0048,-0.0037,-0.0001,1,393, 
36508,23095115534.272,95.4969244,333.4944,30.1678,1280.704,-4.5169,-0.0118,-0.0068,0.0048,-0.0001,1,393, 
36508,23095115544.304,95.4970406,330.8827,31.8287,1236.622,-4.2662,-0.0132,-0.0077,0.0017,0.0002,1,393, 
41240,23095120603.081,95.5042023,313.9459,43.3729,1806.097,-4.1457,-0.0061,-0.0089,-0.0001,-0.0002,1,393, 
41240,23095120617.082,95.5043644,313.3311,45.8858,1749.313,-3.9637,-0.0177,-0.0125,0.0068,0.0001,1,393, 
41240,23095120636.081,95.5045843,312.3318,49.5199,1676.57,-3.687,-0.0208,-0.0121,-0.0002,-0.0001,1,393, 
41240,23095120646.081,95.5047,311.7015,51.5373,1640.496,-3.5261,-0.0197,-0.0115,-0.0004,0,1,393, 
41240,23095120706.081,95.5049315,310.1278,55.7862,1573.453,-3.1709,-0.0209,-0.0136,0.0015,-0.0001,1,393, 
41240,23095120726.08,95.505163,307.9592,60.3164,1513.975,-2.769,-0.0224,-0.015,-0.0018,0,1,393, 
41240,23095120746.08,95.5053944,304.8143,65.0945,1463.012,-2.3197,-0.0233,-0.0156,0.0004,0,1,393, 
41240,23095120756.08,95.5055102,302.6696,67.554,1441.013,-2.0778,-0.0197,-0.0158,-0.0023,-0.0001,1,393, 
41240,23095120806.081,95.5056259,299.9146,70.0393,1421.493,-1.8249,-0.0233,-0.0166,0.0012,-0.0001,1,393, 
41240,23095120821.081,95.5057995,294.0834,73.7544,1397.079,-1.4269,-0.0241,-0.0193,0.002,0,1,393, 
41240,23095120831.08,95.5059153,288.3792,76.1552,1384.18,-1.151,-0.0222,-0.0221,-0.0022,-0.0001,1,393, 
41240,23095120841.08,95.506031,280.2908,78.4008,1374.081,-0.8678,-0.0172,-0.0241,-0.0021,0,1,393, 
43477,23095121534.239,95.510813,314.9892,17.9702,1286.312,-3.6757,0.0033,0.0039,0.0046,-0.0002,1,393, 
43477,23095121544.238,95.5109287,311.9017,18.8259,1251.164,-3.3495,-0.0015,0.0039,0.0018,0.0002,1,393, 
43477,23095121555.237,95.511056,308.2731,19.7082,1216.434,-2.9593,-0.0036,-0.0023,-0.0013,0.0001,1,393, 
41335,23095121653.085,95.5117255,275.8784,3.466,2955.252,-0.9686,-0.0169,0.0164,0.1841,0.0035,1,393, 
41335,23095121707.785,95.5118957,277.9883,3.5846,2942.512,-0.7597,-0.0461,0.0012,0.1575,-0.0025,1,393, 
41335,23095121722.16,95.512062,280.1032,3.6771,2933.122,-0.547,-0.039,-0.0063,0.1253,-0.0025,1,393, 
41335,23095121732.16,95.5121778,281.5796,3.7331,2928.403,-0.3977,-0.0359,-0.0014,0.1071,-0.0022,1,393, 
41335,23095121747.16,95.5123514,283.798,3.8074,2924.122,-0.1732,-0.0344,0.0249,0.0771,-0.0021,1,393, 
41335,23095121757.16,95.5124671,285.2817,3.7983,2923.142,-0.0232,-0.0312,0.003,0.0586,-0.002,1,393, 
41335,23095121807.16,95.5125829,286.7647,3.7926,2923.659,0.1267,-0.0288,0.0001,0.0379,-0.002,1,393, 
41335,23095121817.085,95.5126977,288.2308,3.7881,2925.654,0.2751,-0.031,0.0135,0.018,-0.0021,1,393, 
41335,23095121827.085,95.5128135,289.7077,3.7722,2929.15,0.4241,-0.0306,0.0311,-0.0042,-0.0022,1,393, 
41335,23095121842.085,95.5129871,291.9164,3.705,2937.184,0.6463,-0.0281,0.0425,-0.0337,-0.0021,1,393, 
41335,23095121857.16,95.5131616,294.1188,3.584,2948.597,0.8671,-0.0282,0.0345,-0.0636,-0.0021,1,393, 
41335,23095121907.16,95.5132773,295.5726,3.4899,2957.994,1.0118,-0.0249,0.0336,-0.0829,-0.002,1,393, 
41335,23095121917.16,95.5133931,297.0129,3.3865,2968.829,1.1548,-0.0252,0.0377,-0.1027,-0.0021,1,393, 
41335,23095121927.16,95.5135088,298.4433,3.2579,2981.087,1.296,-0.0241,0.0305,-0.1204,-0.0019,1,393, 
41335,23095121942.085,95.5136815,300.5543,3.0536,3001.981,1.5029,-0.0229,0.0324,-0.1482,-0.0019,1,393, 
36508,23095133230.276,95.5642393,329.8698,5.102,2626.948,-2.9046,0.0118,0.0085,0.0035,-0.0004,1,393, 
36508,23095133240.275,95.564355,328.3609,5.4099,2598.693,-2.7466,0.0047,0.0064,0.0017,-0.0005,1,393, 
36508,23095133250.275,95.5644708,326.8181,5.6958,2572.047,-2.5827,-0.0017,-0.0037,0.0028,-0.0002,1,393, 
36508,23095133300.276,95.5645865,325.252,5.9971,2547.063,-2.4136,0.0023,0.0166,0.0062,0,1,393, 
36508,23095133310.275,95.5647023,323.6567,6.2637,2523.792,-2.2397,0.0093,0.0186,0.0035,0,1,393, 
36508,23095133320.275,95.564818,322.0224,6.5007,2502.284,-2.0608,0.0085,0.0085,0.0018,0,1,393, 
36508,23095133330.276,95.5649337,320.3578,6.7261,2482.591,-1.8773,0.0071,0.0053,0.0046,0,1,393, 
36508,23095133340.275,95.5650495,318.6677,6.9285,2464.756,-1.6891,0.0072,-0.001,0.0038,0.0002,1,393, 
36508,23095133350.275,95.5651652,316.9515,7.1099,2448.821,-1.4972,0.0069,-0.0075,0.0048,0.0001,1,393, 
36508,23095133401.276,95.5652925,315.0353,7.2943,2433.531,-1.2818,0.0047,-0.0046,0.005,-0.0001,1,393, 
36508,23095133411.275,95.5654083,313.2722,7.4342,2421.707,-1.0825,0.0025,-0.0058,0.0038,0,1,393, 
36508,23095133421.275,95.565524,311.4923,7.552,2411.893,-0.88,0.0009,-0.0053,0.0069,0.0005,1,393, 
36508,23095133431.275,95.5656398,309.7002,7.6428,2404.108,-0.6758,0.0013,-0.0076,0.0065,0.0003,1,393, 
36508,23095133441.275,95.5657555,307.8958,7.7102,2398.375,-0.4699,0.0004,-0.0084,0.0053,0,1,393, 
36508,23095133451.275,95.5658712,306.0847,7.754,2394.712,-0.2628,0.0006,-0.0074,0.0063,-0.0002,1,393, 
27944,23095134513.153,95.5730689,5.9841,41.0903,981.1968,4.7013,0.0067,0.0017,0.0016,0.0003,1,393, 
27944,23095134523.154,95.5731847,3.7222,38.2296,1029.667,4.986,0.0085,-0.0098,-0.0043,-0.0003,1,393, 
27944,23095134537.155,95.5733467,1.163,34.5696,1101.903,5.3212,0.0213,-0.0085,-0.0066,0,1,393, 
27944,23095134547.154,95.5734624,359.6467,32.1796,1156.14,5.5213,0.0189,-0.0072,-0.0013,0,1,393, 
27944,23095134602.154,95.573636,357.769,28.9055,1240.907,5.7715,0.0274,-0.0131,0.0006,-0.0001,1,393, 
27944,23095134612.154,95.5737518,356.702,26.9221,1299.335,5.9107,0.0185,-0.0101,0.0004,-0.0001,1,393, 
27944,23095134622.155,95.5738675,355.7833,25.067,1359.063,6.0315,0.0272,-0.0164,-0.0028,0,1,393, 
27944,23095134632.155,95.5739833,354.9524,23.3457,1419.919,6.1365,0.0179,-0.0136,0.0014,0,1,393, 
27944,23095134642.18,95.5740993,354.2269,21.7277,1481.907,6.2283,0.0236,-0.0161,0.0008,0,1,393, 
27944,23095134657.156,95.5742726,353.2792,19.4988,1576.075,6.3443,0.0278,-0.0181,-0.0028,0,1,393, 
27944,23095134707.182,95.5743887,352.7106,18.1254,1640.014,6.41,0.0182,-0.0113,-0.0081,0,1,393, 
27944,23095134717.156,95.5745041,352.2088,16.8319,1704.248,6.4675,0.0188,-0.0097,-0.0006,-0.0001,1,393, 
27944,23095134727.156,95.5746199,351.7472,15.6061,1769.182,6.5182,0.0147,-0.0077,-0.0008,0,1,393, 
27944,23095134737.156,95.5747356,351.3279,14.4446,1834.598,6.5631,0.0122,-0.0053,0.0045,0.0002,1,393, 
27944,23095134747.156,95.5748513,350.9433,13.3407,1900.429,6.6025,0.0086,-0.0032,0.005,0.0001,1,393, 
41240,23095135920.085,95.5828714,296.5849,15.0021,3019.139,-3.6656,0.0122,-0.0113,0.0059,-0.0014,1,393, 
41240,23095135932.085,95.5830102,295.325,15.6484,2975.78,-3.562,0.0086,0.0075,0.009,0,1,393, 
41240,23095135942.177,95.583127,294.2446,16.191,2940.278,-3.4728,0.0199,0.0257,0.0047,-0.0006,1,393, 
41240,23095135952.16,95.5832426,293.1232,16.7058,2906.076,-3.38,0.012,0.0256,0.0082,0,1,393, 
41240,23095140002.16,95.5833583,291.9692,17.2059,2872.753,-3.2841,0.0068,0.0147,0.0077,-0.0001,1,393, 
41240,23095140012.16,95.5834741,290.7771,17.6931,2840.406,-3.1845,-0.0022,-0.0032,0.0053,-0.0002,1,393, 
41240,23095140027.084,95.5836468,288.952,18.4422,2794.031,-3.029,0.0021,0.005,0.0038,-0.0001,1,393, 
41240,23095140037.159,95.5837634,287.6716,18.9306,2764.066,-2.9192,0.0012,0.0037,0.0059,0.0001,1,393, 
41240,23095140057.059,95.5839937,285.0401,19.87,2708.215,-2.6916,0.0032,0.0065,0.0082,0.0001,1,393, 
41240,23095140107.084,95.5841098,283.6565,20.3116,2681.831,-2.5715,0.0002,-0.0058,0.0083,-0.0001,1,393, 
41240,23095140117.085,95.5842255,282.2432,20.7529,2656.731,-2.4479,-0.0002,-0.0034,0.0093,-0.0002,1,393, 
41240,23095140127.084,95.5843412,280.7965,21.1822,2632.888,-2.3204,0.001,0.0024,0.0075,0,1,393, 
41240,23095140137.084,95.584457,279.3128,21.5848,2610.338,-2.1894,0.0003,-0.0017,0.01,0.0001,1,393, 
41240,23095140147.085,95.5845727,277.7951,21.9713,2589.109,-2.0553,-0.0001,-0.0036,0.009,-0.0002,1,393, 
41240,23095140157.084,95.5846885,276.2486,22.3495,2569.246,-1.9173,0.0033,0.0062,0.0089,0,1,393, 
27944,23095152132.256,95.6399567,269.9712,19.5697,1570.027,0.0242,-0.037,-0.0167,0.0058,-0.0006,1,393, 
27944,23095152142.255,95.6400724,272.9317,19.5492,1571.867,0.3426,-0.02,0.0006,0.0087,0.0001,1,393, 
27944,23095152156.255,95.6402344,277.0245,19.3492,1579.748,0.7825,-0.0184,-0.0279,0.0043,-0.0004,1,393, 
27944,23095152206.255,95.6403502,279.916,19.1491,1589.129,1.092,-0.0104,-0.0237,0.005,-0.0002,1,393, 
27944,23095152216.255,95.6404659,282.7517,18.9036,1601.571,1.3948,-0.0108,-0.0002,0.0057,-0.0001,1,393, 
27944,23095152231.255,95.6406395,286.8998,18.4054,1625.812,1.8335,-0.0051,0.0166,0.0087,0,1,393, 
27944,23095152241.256,95.6407553,289.5702,18.0155,1645.556,2.1138,-0.0078,0.0372,0.006,0,1,393, 
27944,23095152251.256,95.640871,292.168,17.5463,1668.05,2.3831,-0.0037,0.0258,0.0064,0,1,393, 
27944,23095152301.256,95.6409868,294.6797,17.049,1693.18,2.6408,-0.0005,0.0279,0.007,0,1,393, 
27944,23095152311.256,95.6411025,297.1004,16.5049,1720.827,2.8864,0.0008,0.0192,0.0076,0,1,393, 
27944,23095152321.256,95.6412182,299.4262,15.924,1750.869,3.1196,-0.001,0.0043,0.0094,0,1,393, 
27944,23095152331.256,95.641334,301.662,15.3323,1783.176,3.3402,0,0.0038,0.0072,0,1,393, 
27944,23095152341.256,95.6414497,303.8055,14.7189,1817.628,3.5482,0.0017,0.002,0.0064,-0.0001,1,393, 
27944,23095152351.256,95.6415655,305.8531,14.0833,1854.102,3.7441,-0.0004,-0.0061,0.008,0,1,393, 
27944,23095152401.256,95.6416812,307.811,13.4401,1892.473,3.928,-0.0019,-0.0098,0.0084,0,1,393, 
39086,23095155717.157,95.6647819,19.678,14.6271,2051.789,3.6465,-0.0246,0.1067,-0.0071,-0.0008,1,393, 
39086,23095155727.157,95.6648977,17.9358,13.9468,2089.144,3.8212,-0.0039,0.0318,-0.0053,-0.0005,1,393, 
39086,23095155742.157,95.6650713,15.4138,13.0546,2148.322,4.0648,-0.0182,0.065,-0.0047,-0.0003,1,393, 
39086,23095155752.157,95.665187,13.8389,12.4092,2189.732,4.2153,-0.011,0.0444,-0.0064,-0.0005,1,393, 
39086,23095155802.157,95.6653027,12.3337,11.7584,2232.61,4.3573,-0.0029,0.0221,-0.0016,-0.0002,1,393, 
39086,23095155812.159,95.6654185,10.8895,11.1201,2276.858,4.4905,0.0004,0.0142,-0.0104,-0.0002,1,393, 
39086,23095155822.158,95.6655342,9.509,10.4838,2322.399,4.6157,0.0032,0.0082,-0.0042,-0.0001,1,393, 
39086,23095155832.158,95.66565,8.1838,9.8518,2369.151,4.7331,0.0004,0.0053,-0.0035,-0.0001,1,393, 
39086,23095155842.175,95.6657659,6.9176,9.2299,2417.12,4.8433,0.0003,0.011,-0.0049,-0.0001,1,393, 
39086,23095155852.175,95.6658817,5.7043,8.6121,2466.079,4.9464,-0.0048,0.0163,-0.001,-0.0001,1,393, 
39086,23095155902.158,95.6659972,4.5557,7.9922,2515.946,5.0428,-0.0003,0.0141,-0.0013,-0.0001,1,393, 
39086,23095155912.159,95.666113,3.4479,7.3765,2566.833,5.1332,-0.0033,0.0122,-0.0052,-0.0001,1,393, 
39086,23095155922.159,95.6662287,2.3914,6.7672,2618.595,5.2179,-0.0032,0.0111,-0.0035,0.0001,1,393, 
39086,23095155932.16,95.6663444,1.3819,6.1641,2671.176,5.2971,-0.0017,0.0104,-0.0062,0.0001,1,393, 
39086,23095155942.159,95.6664602,0.4099,5.5715,2724.52,5.3709,-0.006,0.0137,-0.0003,0,1,393, 
36508,23095213700.083,95.9006954,21.1863,9.9032,2215.595,4.8263,0.1351,-0.1499,-0.4325,-0.0011,1,393, 
36508,23095213716.083,95.9008806,18.9866,9.0508,2294.279,5.0059,0.027,0.0439,-0.4514,-0.0013,1,393, 
36508,23095213731.083,95.9010542,17.1636,8.0791,2370.528,5.1572,0.0206,0.04,-0.4631,-0.0011,1,393, 
36508,23095213741.083,95.9011699,15.9896,7.4688,2422.574,5.2497,-0.0133,0.0666,-0.4657,-0.0007,1,393, 
36508,23095213756.083,95.9013436,14.3545,6.5566,2502.28,5.3758,-0.0378,0.096,-0.4802,-0.0009,1,393, 
36508,23095213811.084,95.9015172,12.8681,5.6068,2583.79,5.4894,-0.024,0.0705,-0.493,-0.0008,1,393, 
36508,23095213821.084,95.9016329,11.9435,4.9817,2639.038,5.5586,-0.0053,0.0515,-0.4965,-0.0007,1,393, 
36508,23095213831.084,95.9017487,11.0506,4.3707,2694.949,5.6228,0.0028,0.0386,-0.5032,-0.0007,1,393, 
36508,23095213846.085,95.9019223,9.7737,3.4824,2779.968,5.7107,0.0032,0.0324,-0.5146,-0.0008,1,393, 
36508,23095213856.084,95.902038,8.9538,2.9204,2837.35,5.7644,-0.0116,0.0483,-0.5128,-0.0007,1,393, 
22824,23095221404.156,95.926437,325.9867,22.0955,1695.779,-2.2999,0.0166,0.0673,-0.0001,0.0003,1,393, 
22824,23095221414.156,95.9265527,323.3761,22.5689,1674.123,-2.0288,0.0036,0.0312,-0.0039,-0.0004,1,393, 
22824,23095221426.157,95.9266916,320.1522,23.0586,1651.805,-1.6892,0.0051,-0.0171,-0.0036,-0.0006,1,393, 
22824,23095221436.155,95.9268073,317.3865,23.4204,1636.374,-1.3961,0.0079,-0.0347,-0.0087,-0.0004,1,393, 
22824,23095221446.155,95.9269231,314.552,23.7325,1623.919,-1.095,0.0061,-0.0337,-0.0045,-0.0001,1,393, 
22824,23095221456.155,95.9270388,311.6664,23.9849,1614.501,-0.788,0.0044,-0.0188,-0.0034,-0.0001,1,393, 
22824,23095221506.155,95.9271546,308.7388,24.1516,1608.174,-0.4765,-0.0012,-0.0122,-0.0054,-0.0001,1,393, 
22824,23095221516.155,95.9272703,305.8016,24.2512,1604.981,-0.1621,0.0056,0.0074,-0.0047,0,1,393, 
22824,23095221526.155,95.9273861,302.8461,24.24,1604.936,0.1532,0.0029,-0.0023,-0.0059,-0.0001,1,393, 
22824,23095221536.155,95.9275018,299.8993,24.1474,1608.043,0.4676,0.0012,-0.0118,-0.005,0,1,393, 
22824,23095221551.155,95.9276754,295.5264,23.8844,1618.563,0.9334,-0.0017,-0.0007,-0.0039,0.0001,1,393, 
22824,23095221606.155,95.927849,291.2534,23.4521,1635.984,1.3869,-0.0044,0.0107,-0.0029,0.0001,1,393, 
22824,23095221621.156,95.9280226,287.1232,22.8538,1660.087,1.8233,-0.0054,0.01,-0.0002,0.0002,1,393, 
22824,23095221631.156,95.9281384,284.4645,22.3829,1679.72,2.1022,-0.0067,0.0134,-0.0013,0.0001,1,393, 
22824,23095221641.157,95.9282541,281.8942,21.8472,1702.092,2.3707,-0.0049,0.0053,-0.0044,0,1,393, 
41335,23095223826.084,95.9433575,19.3923,5.1916,2798.62,-6.5262,0.1335,0.013,-0.1951,0.0081,1,393, 
41335,23095223840.084,95.9435195,19.7234,6.1649,2707.266,-6.5172,0.0367,-0.024,-0.1889,-0.0005,1,393, 
41335,23095223857.084,95.9437163,20.3464,7.4541,2596.696,-6.4907,0.1022,-0.0166,-0.1871,0.0001,1,393, 
41335,23095223922.083,95.9440056,21.216,9.4785,2435.011,-6.4422,0.0669,-0.002,-0.188,-0.0002,1,393, 
41335,23095223937.083,95.9441792,21.7882,10.7843,2338.655,-6.4053,0.0383,0.0162,-0.1802,0.0001,1,393, 
41335,23095223947.083,95.9442949,22.2206,11.6784,2274.741,-6.3772,0.0418,0.0134,-0.1773,0.0002,1,393, 
41335,23095223957.083,95.9444107,22.6414,12.6186,2211.123,-6.346,0.0094,0.0232,-0.174,0.0002,1,393, 
41335,23095224007.082,95.9445264,23.1346,13.5771,2147.835,-6.3111,0.0208,0.0151,-0.1766,0.0003,1,393, 
41335,23095224042.081,95.9449315,25.0762,17.2887,1929.505,-6.1552,0.0125,0.0138,-0.1696,0.0003,1,393, 
41335,23095224052.081,95.9450472,25.726,18.4595,1868.233,-6.0985,0.0128,0.0149,-0.1647,0.0003,1,393, 
41335,23095224102.082,95.945163,26.4134,19.6884,1807.557,-6.0354,0.001,0.0181,-0.156,0.0003,1,393, 
41335,23095224117.082,95.9453366,27.5502,21.6538,1717.824,-5.9265,-0.0192,0.0301,-0.1473,0.0003,1,393, 
41335,23095224127.081,95.9454523,28.3964,23.0447,1658.97,-5.843,-0.0284,0.0348,-0.1484,0.0004,1,393, 
41335,23095224137.08,95.9455681,29.286,24.5241,1601,-5.7495,-0.0694,0.0546,-0.149,0.0004,1,393, 
41335,23095224147.08,95.9456838,30.3193,26.0577,1544.019,-5.6447,-0.0612,0.0492,-0.145,0.0003,1,393, 
36508,23095231212.169,95.9668075,298.6413,65.3217,790.7747,1.4784,-0.0802,0.0115,-0.1347,-0.0068,1,393, 
36508,23095231222.17,95.9669233,308.5319,62.3917,808.5498,2.0706,-0.0752,0.0189,-0.2056,-0.0065,1,393, 
36508,23095231233.169,95.9670506,316.8176,58.7153,834.6798,2.6709,-0.0678,0.0248,-0.273,-0.006,1,393, 
36508,23095231243.17,95.9671663,322.5474,55.2235,863.8986,3.1645,-0.0598,0.027,-0.3351,-0.0056,1,393, 
36508,23095231253.17,95.9672821,327.0167,51.7527,897.7957,3.6066,-0.0546,0.0277,-0.3893,-0.005,1,393, 
36508,23095231303.17,95.9673978,330.5684,48.3955,935.8639,3.9986,-0.0488,0.0279,-0.4331,-0.004,1,393, 
36508,23095231313.17,95.9675135,333.4424,45.2056,977.602,4.3425,-0.042,0.0308,-0.4767,-0.0037,1,393, 
36508,23095231323.17,95.9676293,335.8061,42.1995,1022.564,4.6429,-0.0357,0.0294,-0.5116,-0.0034,1,393, 
36508,23095231333.17,95.967745,337.7758,39.388,1070.332,4.9052,-0.0334,0.0273,-0.5452,-0.0026,1,393, 
36508,23095231343.17,95.9678608,339.4434,36.7682,1120.549,5.1322,-0.0315,0.0249,-0.5702,-0.003,1,393, 
36508,23095231353.172,95.9679765,340.8757,34.3333,1172.887,5.3304,-0.0278,0.0248,-0.6061,-0.0025,1,393, 
36508,23095231403.171,95.9680923,342.1159,32.0684,1227.073,5.5031,-0.0252,0.023,-0.622,-0.0016,1,393, 
36508,23095231413.171,95.968208,343.2023,29.9618,1282.867,5.6522,-0.0221,0.0219,-0.6392,-0.002,1,393, 
36508,23095231423.172,95.9683237,344.1601,27.999,1340.06,5.7829,-0.0206,0.0205,-0.6606,-0.0017,1,393, 
36508,23095231433.171,95.9684395,345.0144,26.1675,1398.473,5.8973,-0.0174,0.0188,-0.6699,-0.0012,1,393, 
43477,23096003538.072,96.0247462,322.4557,12.6451,1533.999,4.2879,-0.0019,0.0007,-0.0059,-0.0002,1,393, 
43477,23096003548.073,96.024862,324.6737,11.899,1577.928,4.4942,-0.0002,0.0013,-0.0075,0.0001,1,393, 
43477,23096003559.074,96.0249893,326.9597,11.0857,1628.523,4.7007,-0.0002,0.0097,-0.0078,0,1,393, 
36508,23096005108.076,96.0355101,281.7582,10.945,2144.56,-0.6261,-0.0253,-0.0122,0.1529,-0.0028,1,393, 
36508,23096005118.274,96.0356282,283.8407,11.0071,2139.297,-0.4048,-0.0272,-0.0298,0.1155,-0.0036,1,393, 
36508,23096005129.174,96.0357543,286.0779,11.0745,2136.188,-0.1659,-0.0274,-0.0117,0.0807,-0.0033,1,393, 
36508,23096005139.174,96.0358701,288.1354,11.096,2135.628,0.0537,-0.0263,-0.0024,0.0502,-0.0031,1,393, 
36508,23096005149.174,96.0359858,290.1852,11.0724,2137.258,0.2725,-0.0317,-0.0066,0.0162,-0.0035,1,393, 
36508,23096005159.174,96.0361016,292.2373,11.0209,2141.077,0.4907,-0.0292,-0.0073,-0.0161,-0.0034,1,393, 
36508,23096005209.174,96.0362173,294.2756,10.9413,2147.072,0.7074,-0.0303,-0.005,-0.0467,-0.0033,1,393, 
36508,23096005219.174,96.036333,296.3028,10.8288,2155.219,0.9215,-0.028,-0.0053,-0.0801,-0.0035,1,393, 
36508,23096005229.174,96.0364488,298.3067,10.686,2165.498,1.1333,-0.0303,-0.0063,-0.1102,-0.003,1,393, 
36508,23096005239.175,96.0365645,300.2919,10.5173,2177.875,1.3414,-0.0289,-0.0048,-0.1402,-0.0028,1,393, 
36508,23096005249.174,96.0366803,302.2494,10.3214,2192.307,1.545,-0.0287,-0.0032,-0.1713,-0.003,1,393, 
36508,23096005259.174,96.036796,304.1789,10.0994,2208.757,1.7442,-0.0273,-0.0018,-0.2019,-0.0031,1,393, 
36508,23096005309.174,96.0369117,306.0761,9.8534,2227.18,1.9394,-0.0257,0.0001,-0.2282,-0.0023,1,393, 
36508,23096005319.174,96.0370275,307.9379,9.5871,2247.517,2.1277,-0.0246,0.0045,-0.2582,-0.0031,1,393, 
